event_time_utc,batch_id,event_type,artifact_name,status,details
2026-08-29T12:27:34Z,B104E,goa_term_selection_date_screen,releases 158-169,accepted,"Only release 159 simultaneously gives exact memberships, exact top-121 candidate set, and exactly 121 terms at the >=1000 full-human threshold."
2026-08-29T12:27:34Z,B104E,column_order_date_screen,releases 158-169,no_perfect_model,Best LCS remains 94/121 for releases 158-166 and 93/121 for 167-169; duplicate orientation 001 stable across all releases.
2026-08-29T12:27:34Z,B104E,uniprot_parent_archive_validation,"2016_04, 2016_05, 2016_06 reviewed-only archives",passed,Official byte sizes and MD5 values matched; parent SHA-256 values retained; all three full archives streamed and deleted after successful target extraction.
2026-08-29T12:27:34Z,B104E,historical_mapping_correction,O95073 -> 25788,interpretation_revised,"Official reviewed UniProt records in 2016_04/05/06 explicitly carry O95073/FSBP -> GeneIDs 100861412 and 25788; edge is genuine historical UniProt data, not a parser artifact."
2026-08-29T12:27:34Z,B104E,mapping_semantics,O95073/Q9Y620 component,accepted_with_caution,Exact labels require FSBP annotations not to be projected to GraphSAGE GeneID 25788/RAD54B. This behavior can result from Entrez-native annotations or symbol-aware component resolution; original mechanism remains unproven.
2026-08-29T12:27:34Z,B104E,feature_reconstruction,GraphSAGE ppi-feats.npy,exact,"Collection order C1,C3,C7; preserve GMT row order; retain sets with >=200 unique Entrez IDs; stop after 50. All 2,820,550 resolved feature cells match exactly in two implementations."
2026-08-29T12:27:34Z,B104E,feature_zero_column,feature column 10,identified,"Column 10 is chryq11: 204 genes in full MSigDB, none among 4,268 resolved GraphSAGE genes."
2026-08-29T12:27:34Z,B104E,feature_version_attribution,MSigDB v5.0-v6.0,prior_claim_superseded,"All supplied versions 5.0, 5.1, 5.2, and 6.0 yield the same 50 membership vectors and exact feature matrix. v5.2 is not uniquely identifiable."
2026-08-29T12:27:34Z,B104E,provenance_correction,MSigDB v5.0 screen,authoritative_rerun,Initial exploratory run touched a residual raw mount after user deletion confirmation. It was moved to logs/superseded; authoritative rerun uses the hash-verified retained normalized v5.0 derivative.
2026-08-29T12:27:34Z,B104E,independent_download_attempt,GOA releases 160 and 168,failed_environment_dns,"Independent runtime re-download attempted but DNS resolution failed; user-side source hashes/results retained. This limitation is recorded, not treated as source failure."
2026-08-29T12:27:34Z,B104E,deletion_clearance_issued,uniprot_2016_mapping_audit_ledger.zip,safe_after_bundle_validation,Complete compact outputs retained; raw upload sha256=4ac8cb1a900215ded9dc35a4fc44a4abaaff3e5e774cf62769592f1ab153a7b0
2026-08-29T12:27:34Z,B104E,deletion_clearance_issued,goa_date_screen_results.zip,safe_after_bundle_validation,Complete compact per-release results retained; raw upload sha256=502c8ffdb7b809c1665e82d31db52b72e7e855e7e9fcc06a8a2f46a64bc30de9
2026-08-29T12:27:34Z,B104E,bundle_finalized,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,passed,ZIP integrity passed; bytes=3576578; sha256=85a3c7f089e7468b1bfc98c10071c9b91de108bab44a2f0d0c495e450af8f6b2
2026-08-29T12:27:34Z,B104E,deletion_gate_finalized,uniprot_2016_mapping_audit_ledger.zip; goa_date_screen_results.zip,safe_to_delete_conversation_attachments,Frozen bundle=85a3c7f089e7468b1bfc98c10071c9b91de108bab44a2f0d0c495e450af8f6b2; compact extracted inputs and provenance retained.
