event_time_utc,batch_id,event_type,artifact_name,status,details
2026-08-29T12:27:34Z,B104E,goa_term_selection_date_screen,releases 158-169,accepted,"Only release 159 simultaneously gives exact memberships, exact top-121 candidate set, and exactly 121 terms at the >=1000 full-human threshold."
2026-08-29T12:27:34Z,B104E,column_order_date_screen,releases 158-169,no_perfect_model,Best LCS remains 94/121 for releases 158-166 and 93/121 for 167-169; duplicate orientation 001 stable across all releases.
2026-08-29T12:27:34Z,B104E,uniprot_parent_archive_validation,"2016_04, 2016_05, 2016_06 reviewed-only archives",passed,Official byte sizes and MD5 values matched; parent SHA-256 values retained; all three full archives streamed and deleted after successful target extraction.
2026-08-29T12:27:34Z,B104E,historical_mapping_correction,O95073 -> 25788,interpretation_revised,"Official reviewed UniProt records in 2016_04/05/06 explicitly carry O95073/FSBP -> GeneIDs 100861412 and 25788; edge is genuine historical UniProt data, not a parser artifact."
2026-08-29T12:27:34Z,B104E,mapping_semantics,O95073/Q9Y620 component,accepted_with_caution,Exact labels require FSBP annotations not to be projected to GraphSAGE GeneID 25788/RAD54B. This behavior can result from Entrez-native annotations or symbol-aware component resolution; original mechanism remains unproven.
2026-08-29T12:27:34Z,B104E,feature_reconstruction,GraphSAGE ppi-feats.npy,exact,"Collection order C1,C3,C7; preserve GMT row order; retain sets with >=200 unique Entrez IDs; stop after 50. All 2,820,550 resolved feature cells match exactly in two implementations."
2026-08-29T12:27:34Z,B104E,feature_zero_column,feature column 10,identified,"Column 10 is chryq11: 204 genes in full MSigDB, none among 4,268 resolved GraphSAGE genes."
2026-08-29T12:27:34Z,B104E,feature_version_attribution,MSigDB v5.0-v6.0,prior_claim_superseded,"All supplied versions 5.0, 5.1, 5.2, and 6.0 yield the same 50 membership vectors and exact feature matrix. v5.2 is not uniquely identifiable."
2026-08-29T12:27:34Z,B104E,provenance_correction,MSigDB v5.0 screen,authoritative_rerun,Initial exploratory run touched a residual raw mount after user deletion confirmation. It was moved to logs/superseded; authoritative rerun uses the hash-verified retained normalized v5.0 derivative.
2026-08-29T12:27:34Z,B104E,independent_download_attempt,GOA releases 160 and 168,failed_environment_dns,"Independent runtime re-download attempted but DNS resolution failed; user-side source hashes/results retained. This limitation is recorded, not treated as source failure."
2026-08-29T12:27:34Z,B104E,deletion_clearance_issued,uniprot_2016_mapping_audit_ledger.zip,safe_after_bundle_validation,Complete compact outputs retained; raw upload sha256=4ac8cb1a900215ded9dc35a4fc44a4abaaff3e5e774cf62769592f1ab153a7b0
2026-08-29T12:27:34Z,B104E,deletion_clearance_issued,goa_date_screen_results.zip,safe_after_bundle_validation,Complete compact per-release results retained; raw upload sha256=502c8ffdb7b809c1665e82d31db52b72e7e855e7e9fcc06a8a2f46a64bc30de9
2026-08-29T12:27:34Z,B104E,bundle_finalized,B104E_GOA_date_UniProt_feature_rule_bundle_20260829T122734Z.zip,passed,ZIP integrity passed; bytes=3576578; sha256=85a3c7f089e7468b1bfc98c10071c9b91de108bab44a2f0d0c495e450af8f6b2
2026-08-29T12:27:34Z,B104E,deletion_gate_finalized,uniprot_2016_mapping_audit_ledger.zip; goa_date_screen_results.zip,safe_to_delete_conversation_attachments,Frozen bundle=85a3c7f089e7468b1bfc98c10071c9b91de108bab44a2f0d0c495e450af8f6b2; compact extracted inputs and provenance retained.
2026-08-29T14:03:33Z,B104E,user_deletion_confirmed,uniprot_2016_mapping_audit_ledger.zip,deleted_from_conversation,User reported Deleted B104E; compact retained members remain.
2026-08-29T14:03:33Z,B104E,user_deletion_confirmed,goa_date_screen_results.zip,deleted_from_conversation,User reported Deleted B104E; compact retained members remain.
2026-08-29T14:03:33Z,B104F,input_received,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-allev.tsv,received,bytes=147142; sha256=26884fcfa735b95c329280107c118ee38d1fc1a510287187873e8805991129d0
2026-08-29T14:03:33Z,B104F,input_validation,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-allev.tsv,rejected_wrong_media_type,HTML GitHub blob page detected; no TSV rows parsed.
2026-08-29T14:03:33Z,B104F,deletion_clearance_issued,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-allev.tsv,safe_to_delete_conversation_attachment,Audit and exact SHA-256 retained; local file should be replaced by commit-pinned raw TSV.
2026-08-29T14:03:33Z,B104F,input_received,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-expev.tsv,received,bytes=150794; sha256=36dcf23ff53284098317126dca8f4e87990071017a17ce0847d7578a18da3d7a
2026-08-29T14:03:33Z,B104F,input_validation,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-expev.tsv,rejected_wrong_media_type,HTML GitHub blob page detected; no TSV rows parsed.
2026-08-29T14:03:33Z,B104F,deletion_clearance_issued,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-expev.tsv,safe_to_delete_conversation_attachment,Audit and exact SHA-256 retained; local file should be replaced by commit-pinned raw TSV.
2026-08-29T14:03:33Z,B104F,input_received,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-allev.tsv,received,bytes=147185; sha256=12b32f3f44014ba0d16a341ad5ace8170afa047c783074cc817556edd7cee874
2026-08-29T14:03:33Z,B104F,input_validation,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-allev.tsv,rejected_wrong_media_type,HTML GitHub blob page detected; no TSV rows parsed.
2026-08-29T14:03:33Z,B104F,deletion_clearance_issued,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-allev.tsv,safe_to_delete_conversation_attachment,Audit and exact SHA-256 retained; local file should be replaced by commit-pinned raw TSV.
2026-08-29T14:03:33Z,B104F,input_received,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-expev.tsv,received,bytes=147186; sha256=66064652bc84250a6d2349b591381b10f7436bc48cdb4e4224be977bd7258474
2026-08-29T14:03:33Z,B104F,input_validation,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-expev.tsv,rejected_wrong_media_type,HTML GitHub blob page detected; no TSV rows parsed.
2026-08-29T14:03:33Z,B104F,deletion_clearance_issued,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-expev.tsv,safe_to_delete_conversation_attachment,Audit and exact SHA-256 retained; local file should be replaced by commit-pinned raw TSV.
2026-08-29T14:03:33Z,B104F,analysis_completed,full GraphSAGE label-class validation,passed,"56,411 resolved rows exact; 183/183 unresolved classes exact as vector multisets; 438 unique and 95 ambiguous unresolved rows."
2026-08-29T14:03:33Z,B104F,independent_validation,NumPy packed-signature implementation,passed,Independent implementation agrees with primary full-class result.
2026-08-29T14:09:37Z,B104F,bundle_finalized,B104F_full_label_class_validation_bundle_20260829T140333Z.zip,passed,bytes=7566143; sha256=385adf29361a66841554328a42ba0ee070ed36d1f52dbd8874b66f7dee688afb; ZIP integrity previously tested; external final ledger records bundle hash.
2026-08-29T14:58:24Z,B104F,user_deletion_confirmed,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-allev.tsv,deleted_from_conversation,User reported Deleted B104F; rejected HTML audit retained; residual mounts not considered active.
2026-08-29T14:58:24Z,B104F,user_deletion_confirmed,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-direct-expev.tsv,deleted_from_conversation,User reported Deleted B104F; rejected HTML audit retained; residual mounts not considered active.
2026-08-29T14:58:24Z,B104F,user_deletion_confirmed,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-allev.tsv,deleted_from_conversation,User reported Deleted B104F; rejected HTML audit retained; residual mounts not considered active.
2026-08-29T14:58:24Z,B104F,user_deletion_confirmed,dhimmel-gene-ontology-962a5e1-GO_annotations-9606-inferred-expev.tsv,deleted_from_conversation,User reported Deleted B104F; rejected HTML audit retained; residual mounts not considered active.
2026-08-29T14:58:24Z,B104G,input_received,GO_annotations-9606-direct-allev.tsv,verified_raw_TSV,bytes=4247863; sha256=2bda650477f7a8571f9926480ae7099871c00c46707b14a89b9b8e25f6f8d329; data_rows=16440; commit=962a5e12f8590400c2891cde93fd6a783b26e02e
2026-08-29T15:14:52Z,B104G,retained_derivative_created,GO_annotations-9606-direct-allev.tsv.gz,byte_exact,bytes=1653192; sha256=1e8a2e9d82b34d1cf2511661c1b2413f3fd0c3e502fd694d9e50aad29e3ebb66; decompression reproduces raw sha256=2bda650477f7a8571f9926480ae7099871c00c46707b14a89b9b8e25f6f8d329
2026-08-29T14:58:24Z,B104G,input_received,GO_annotations-9606-direct-expev.tsv,verified_raw_TSV,bytes=1846292; sha256=08d85330226b9d127e4ac004b7fb597f1eb2766798d42d5928424ecf556ac18f; data_rows=10174; commit=962a5e12f8590400c2891cde93fd6a783b26e02e
2026-08-29T15:14:52Z,B104G,retained_derivative_created,GO_annotations-9606-direct-expev.tsv.gz,byte_exact,bytes=662036; sha256=1b3525d3e300a83624f5d98dd22457ba3690e74b8564080f060e4ab9d7e4e8fb; decompression reproduces raw sha256=08d85330226b9d127e4ac004b7fb597f1eb2766798d42d5928424ecf556ac18f
2026-08-29T14:58:24Z,B104G,input_received,GO_annotations-9606-inferred-allev.tsv,verified_raw_TSV,bytes=22907854; sha256=c97255b18672a1af321910739a434778cd7730b13a9bb6023dae08666930b2e2; data_rows=20671; commit=962a5e12f8590400c2891cde93fd6a783b26e02e
2026-08-29T15:14:52Z,B104G,retained_derivative_created,GO_annotations-9606-inferred-allev.tsv.gz,byte_exact,bytes=9379037; sha256=8fec17121978720d73ff306c5fa8080d9de1eca35cdacc2eebb06c1bf5decc8f; decompression reproduces raw sha256=c97255b18672a1af321910739a434778cd7730b13a9bb6023dae08666930b2e2
2026-08-29T14:58:24Z,B104G,input_received,GO_annotations-9606-inferred-expev.tsv,verified_raw_TSV,bytes=9132101; sha256=e56acc1184324df3e7bb0abafd2678b97eb38925fe57840d75ae7188c8c50ed1; data_rows=14797; commit=962a5e12f8590400c2891cde93fd6a783b26e02e
2026-08-29T15:14:52Z,B104G,retained_derivative_created,GO_annotations-9606-inferred-expev.tsv.gz,byte_exact,bytes=3501432; sha256=83f9a3a514042a867b5881175125e27b8246eb66bdc40afca171efdb05d5f6cd; decompression reproduces raw sha256=e56acc1184324df3e7bb0abafd2678b97eb38925fe57840d75ae7188c8c50ed1
2026-08-29T15:14:52Z,B104G,prior_scope_superseded,533 rows in 183 topology/feature equivalence classes,fully ordered under new independent model,Previous class-multiset result was correct but not row-unique. B104G assigns all rows without labels using Python2 string-dict iteration.
2026-08-29T15:14:52Z,B104G,row_identity_reconstruction,"56,944 GraphSAGE rows",strongly_supported_complete,"64-bit unrandomized CPython2 string-key dictionary iteration matches 56,411/56,411 previous independent identities and resolves all 183 former classes; original source code not found."
2026-08-29T15:14:52Z,B104G,independent_validation,full row-to-Entrez map,passed,"Separate implementation agrees on 56,944/56,944 rows; 24/24 node sets and edge sets exact; no repeated-gene conflicts."
2026-08-29T15:14:52Z,B104G,topology_validation,"24 tissue graphs and 818,716 links",exact,All assigned OhmNet node/edge sets and all GraphSAGE links verified.
2026-08-29T15:14:52Z,B104G,feature_validation,"56,944 x 50 feature matrix",exact,"0/2,847,200 mismatches in primary and independent implementations; procedure provenance remains strongly supported rather than source-code proven."
2026-08-29T15:14:52Z,B104G,label_validation,"56,944 x 121 label matrix",exact,"0/6,890,224 mismatches under one fixed transformation in primary and independent implementations; no per-gene or per-column tuning."
2026-08-29T15:14:52Z,B104G,GO_identity_limit,three duplicate-vector pairs,still_ambiguous_from_matrix,"Six columns remain provisionally oriented because each candidate pair is identical on all 4,301 graph genes."
2026-08-29T15:14:52Z,B104G,dhimmel_control,four commit-pinned Entrez-native annotation tables,not_exact,No file reproduces any full GraphSAGE label column exactly; closest mismatch is one gene; policies differ from exact transformation.
2026-08-29T15:14:52Z,B104G,leakage_recalculation,test split,updated,"5,490/5,524 rows have GeneID seen in training; zero-parameter lookup micro-F1=0.9971784115910651."
2026-08-29T15:14:52Z,B104G,deletion_clearance_issued,GO_annotations-9606-direct-allev.tsv,safe_after_B104G_bundle_validation,Raw bytes retained as byte-exact deterministic gzip with provenance and reconciliation.
2026-08-29T15:14:52Z,B104G,deletion_clearance_issued,GO_annotations-9606-direct-expev.tsv,safe_after_B104G_bundle_validation,Raw bytes retained as byte-exact deterministic gzip with provenance and reconciliation.
2026-08-29T15:14:52Z,B104G,deletion_clearance_issued,GO_annotations-9606-inferred-allev.tsv,safe_after_B104G_bundle_validation,Raw bytes retained as byte-exact deterministic gzip with provenance and reconciliation.
2026-08-29T15:14:52Z,B104G,deletion_clearance_issued,GO_annotations-9606-inferred-expev.tsv,safe_after_B104G_bundle_validation,Raw bytes retained as byte-exact deterministic gzip with provenance and reconciliation.
2026-08-29T15:14:52Z,B104G,bundle_finalized,B104G_full_row_and_label_resolution_bundle_20260829T151452Z.zip,passed,bytes=26458521; sha256=3db03af494bafad614b21e3c55b1d03b8cd8373325d704b3dbc5c1152d0e01a8; ZIP integrity passed; raw uncompressed B104G TSVs excluded.
2026-08-29T15:14:52Z,B104G,deletion_gate_finalized,four genuine dhimmel TSV uploads,safe_to_delete_conversation_attachments,Byte-exact retained gzip inputs and bundle 3db03af494bafad614b21e3c55b1d03b8cd8373325d704b3dbc5c1152d0e01a8 verified.
2026-08-30T11:02:59Z,B104H,mapping_table_generated,graphsage_ppi_node_to_entrez_20260830T110259Z.tsv.gz,validated,"56,944 rows and 4,301 distinct Entrez GeneIDs; compact canonical mapping."
2026-08-30T11:02:59Z,B104H,mapping_evidence_table_generated,graphsage_ppi_node_to_entrez_evidence_20260830T110259Z.tsv.gz,validated,"All 56,944 rows have exact OhmNet neighbor sets, exact reconstructed MSigDB features, and exact reconstructed GOA labels."
2026-08-30T11:02:59Z,B104H,leakage_experiment_idea_recorded,LEAKAGE_EXPERIMENT_BACKLOG_20260830T110259Z.md,planned,Gene-level randomized-label lookup experiment and gene-disjoint controls preserved for later implementation.
2026-08-30T11:02:59Z,B104H,alternate_copy_search_completed,public GraphSAGE PPI copies and mirrors,no_named_label_copy_found,"Searched original issues, major framework copies, GitHub mirrors, BioSNAP, Zenodo, Figshare, Hugging Face, Kaggle, and exact filenames/GO IDs; no public ordered 121-label-name file found."
2026-08-30T11:02:59Z,B104H,upstream_ppi_audit_script_prepared,download_and_verify_biosnap_ppi_sources.py,ready,"Script compares local OhmNet union to BioSNAP combined network and global 342,353-edge interactome; download could not be executed in runtime because DNS resolution failed."
2026-08-30T11:02:59Z,B104H,bundle_frozen,B104H_node_mapping_provenance_bundle_20260830T110259Z.zip,validated,ZIP integrity passed; SHA-256 975ad05d50558c8c0041e964805c7fc12aacf437178c354e45d45b75dfec3d94.
2026-08-30T11:02:59Z,B104H,canonical_mapping_released,graphsage_ppi_node_to_entrez_20260830T110259Z.tsv.gz,ready_for_use,"Complete 56,944-row mapping with evidence-rich companion table and tiered certainty statement."
2026-08-30T11:49:18.585483+00:00,B104I,input_received,README_20260830T113352Z.md,verified,376 bytes; SHA-256 33fc9098ec2cb24e6d81a04df737daaf308ddc8629f245292fc125e2c1a2810e
2026-08-30T11:49:18.585566+00:00,B104I,input_received,biosnap_ppi_provenance_audit_20260830T113352Z.json,verified,1355 bytes; SHA-256 83e90690a7eef16ba0baa42c73e5510931a95557017b402b60bd5c482067bded
2026-08-30T11:49:18.585583+00:00,B104I,input_received,biosnap_ppi_provenance_audit_20260830T113352Z.zip,verified,1126 bytes; SHA-256 adaf28f8bcbe2490d4af9ad212fc646d3ea183b315f0c95835cc3fa36f0df0c3
2026-08-30T11:49:18.585593+00:00,B104I,zip_integrity_verified,biosnap_ppi_provenance_audit_20260830T113352Z.zip,pass,"2 members; all members readable; standalone copies matched={'biosnap_ppi_provenance_audit_20260830T113352Z.json': True, 'README_20260830T113352Z.md': True}"
2026-08-30T11:49:18.585599+00:00,B104I,biosnap_edge_audit_validated,biosnap_ppi_provenance_audit_20260830T113352Z.json,pass,"144-edgelist union exactly equals BioSNAP combined 70,338-pair network and is a subset of the 342,353-edge global interactome."
2026-08-30T11:49:18.585800+00:00,B104I,split_semantics_documented,graphsage_ppi_entrez_split_membership_20260830T114918Z.tsv.gz,complete,One split per row; 3599 of 4301 genes occur in multiple splits.
2026-08-30T11:49:18.585805+00:00,B104I,literature_discrepancy_register_created,B104I_EVIDENCE_VS_LITERATURE_REGISTER_20260830T114918Z.csv,complete,10 claims recorded using four evidence categories.
2026-08-30T11:49:18.585808+00:00,B104I,github_issue_tracker_created,B104I_GRAPHSAGE_GITHUB_ISSUES_TRACKER_20260830T114918Z.csv,complete,6 GraphSAGE issues recorded for later public replies.
2026-08-30T11:49:18.604668+00:00,B104I,bundle_frozen,B104I_PPI_provenance_and_literature_bundle_20260830T114918Z.zip,verified,SHA-256 85919c607a867d317f62d91eb83d521ed78b4a727adfab133b88a53c95e74324; ZIP integrity passed.
